,business_id,name,latitude,longitude,pos
262,5wYBeSWosq0q2tzK5j4xAQ,Langano Skies,53.518275,-113.486902,0.9815499
263,6-TMSWhgHIUE3nVeza-7CA,Shamrock Curling Club,53.5162579,-113.4715157,0.9895564
264,6-iHwK72Ji9yP9lY0CH4LQ,Red Robin Gourmet Burgers and Brews,53.545877,-113.515208,0.59259284
265,603TuZmMQfj1PQ2wd_Zp5A,All Hours Pizza & Donair,53.5877098183,-113.5278107669,0.0033875615
266,60ElZhA03WjNytkDOawpDg,Khazana Restaurant,53.5426844,-113.504317,0.25364873
267,61YkH57gZYrRk1R5-P-AxA,Kebab Express,53.5179390899,-113.497134578,0.0861511
268,66AH4lDs3jjpR_z4mgMaVw,Mama Asha Cafe,53.5698533,-113.4867716,0.99250424
269,694YRbhnl7NShhEt8OmiSg,Mondo Café,53.539659,-113.506853,0.95417184
270,6FPr7wbkqnRlRmFVniwmHg,The Common,53.5375855,-113.5087061,0.8324158
271,6G215lhJV-gr_pxYxX9MWA,Sobeys,53.6274226,-113.414481,0.19333206
272,6HCuq-HhycCP6FAEOozybg,Haweli,53.4517809,-113.4865457,0.9915444
273,6IgxGEGXQ3T207dQR_dzPA,Orii Vegan and Vegetarian Market,53.542375,-113.518011,0.97997296
274,6JBJTohCP_ixC-8vd4B_Gg,Island Cafe and Bistro,53.5379444,-113.6140229,0.9620034
275,6K7hdPntVQWvg5I8UP5HnA,Domino's Pizza,53.520311,-113.512503,0.90023154
276,6Q9oAq4LVG_FbpDMIJgP7Q,KFC,53.4535992,-113.5684141,0.03376092
277,6RyyMSq4T5G8mILUaALHfw,Italian Centre Shop,53.487472,-113.4997548,0.9365099
278,6VZg-hUWOalEUpW71VxtOw,Credo Coffee,53.545974,-113.536213,0.974303
279,6VqqOk_CzvZk16CHSri4CA,Moxie's Grill & Bar,53.5384679,-113.6173253,0.9922307
280,6YoOqWutO1sJi3mDQ3gNnw,Lorenzo's Italian Kitchen,53.54116,-113.49483,0.250157
281,6eiulJk0XMFuAz1dLPu1PQ,Swiss Chalet Rotisserie & Grill,53.4785194397,-113.3697128296,0.9844356
282,6iwuURle-efHgETfmZoyrQ,Black Sheep Pub,53.5412035,-113.5119273,0.9700352
283,6kbmVj3A5AyVF0w0fLurlQ,Earls Kitchen + Bar,53.4792638178,-113.4964118174,0.9890068
284,6lyZFGc3HIjZorW404-Q3g,Kebab Express,53.517877,-113.496962,0.075309284
285,6m-4FdhoRXed9SxQp3cGDQ,Pho Tai Loc,53.5882159,-113.4923081,0.006126598
286,6mzNsdUpq2wRQqGF8EGUgA,Noi Thai,53.5534898,-113.4837967,0.06137013
287,6nB8BiEJ1ZJkKMAPAWpvJA,Draft Bar and Grill,53.5878533,-113.4188256,0.20525645
288,6qJHuIlJ8MnJcjfZjKy0gQ,Red Star Pub,53.5412587,-113.5021341,0.06933449
289,6s3ggOkDgdxtkVoYlLVgQw,Koryo Korean BBQ,53.523059,-113.620344,0.9909706
290,6uT6Py3nhuNuEyMJ_IADZQ,Cactus Club Cafe,53.5243182557,-113.618906748,0.9710464
291,6wU-38iNIVOOX0AFhUYsLQ,Earth's General Store - Downtown,53.5421978,-113.499281,0.8859456
292,7-_M7hkyR6pp9O7L82sDvA,Knights Pub & Grill,53.607488000000004,-113.526828,0.020305201
293,70FW_zvIrRgrKM-4EWgXpg,Olive Me,53.458644,-113.487157,0.7195373
294,71MulAHeKm5p2kIIGYEwpA,Italian Centre Shop,53.52638,-113.616426,0.9887753
295,71vomc872A8FSF3PUsWjAg,Boston Pizza,53.5182371,-113.5113788,0.51322955
296,72Dzf_fNuT1u0MIHE5avIA,Atlantic Trap & Gill Pub,53.5134737,-113.4980969,0.9686601
297,72z_BiZzcxfJ5eZt-fkltg,Fat Franks,53.5178955,-113.4960416,0.041803423
298,737FmvTdYoe519oJiIrn9g,Creekwood Pizza,53.404257,-113.5659195,0.98594904
299,73uFR4QuDuH9VD1oehtOQQ,Summerside Pizza and Donair,53.4298226,-113.4787805,0.18541615
300,7DqribLH6y79TLf0VaxxPw,Upper Crust Cafe,53.5218203,-113.5125869,0.9920585
301,7ENktyRgcsotnzFGUFt_Mg,Marble Slab Creamery,53.627848,-113.490231,0.9680275
302,7Gn4xzPcklTC6n2S3m-z_w,Dixie Lee,53.5177011,-113.4670408,0.958624
303,7HeI_lONqLfpmqXtWKWtCA,Kurry Kebab,53.4233496413,-113.4763887362,0.9652256
304,7IeVKrDH1SIbjQ-up-CZ7w,Wendy's Gourmet Perogies,53.4840190462,-113.4867797133,0.012641811
305,7JCjanZMnRu2khh4FzAZIQ,Roadrunner Pizza & Donair,53.5651269,-113.535439,0.8695669
306,7SGcY2WxuSkuvBAxWGbMaw,Knosh Catering,53.5334402232,-113.5680895432,0.8406375
307,7VU9-HAn9EjnCOB7UFXdWg,Pan's Fish & Chips,53.4602,-113.432321,0.9831332
308,7VpygNlzIX2-P0sTA9K-GA,Hub Cigar & Newstand,53.5174957,-113.4949824,0.7106974
309,7Xanvny1WluYxZJc_UW-hQ,Jt's Bar & Grill,53.4451008,-113.4432095,0.14149645
310,7actrFbH8WtOOhOATrvkOQ,Brado's Pizza,53.5415485,-113.5918638,0.102124825
311,7ajMzTxK36-EJMGhXSxx2w,TC Sandwiches,53.5237678,-113.6165418,0.9702836
312,7dYcQH7dWXXZxM27ig9a7g,Tasty World Chinese Food Restaurant,53.481335,-113.4169774,0.16294134
313,7d_OgR-rNFMh0tScSqtegw,Starbucks,53.4387541302,-113.6184747495,0.983095
314,7ej1jq6JrU3J3QQv_O84pA,Miss Saigon,53.5138518,-113.4965428,0.98328084
315,7f6t1tRCcspimNvIG4rZBA,Booster Juice,53.5148804,-113.4970971,0.99175626
316,7fdoJ8M69-Bkzi682G7qCg,Good Buddy Granville,53.5117430907,-113.6788125268,0.9891828
317,7h4p5AZK0tGBRzEilLFyfg,Press'd The Sandwich Company,53.5139342,-113.4973347,0.04739574
318,7jDvOzUlHxuGk5nF9rVWhw,Prime Time Donair & Kabab,53.6272279997,-113.4109776733,0.81549835
319,7kko-9WTh53VZ_PmrffrSQ,Tasty Tom's,53.517857954,-113.4884910012,0.97576267
320,7lOXJ-SS0k8eK2fAgQG91w,Fleisch,53.549580399999996,-113.4545605,0.95194733
321,7lYEpGuGKqh69ik7_ZKbpQ,The Keg Steakhouse + Bar,53.5374674,-113.6161144,0.86148846
322,7mUhsa1kcQ-COh-TK68mWg,Chez Cora,53.5371077729,-113.6256186586,0.90305537
323,7oSh6F1jX1o1sXRxXl7ojA,Happy Garden Restaurant,53.5028806,-113.5162914,0.033671975
324,7og5sai-n0TKLBDsd9L-4Q,New West Restaurant,53.558492,-113.580185,0.74500155
325,7sak6hzo7YKcgDsngUov1A,Olly Fresco's,53.5396816,-113.5052005,0.66034675
326,7uS3AAV7Scm1Uuv2dfqc4Q,KFC,53.5391924,-113.626789,0.019051759
327,7vVkbwo2cbaISYbki9Ogpw,Pizza 73,53.618967,-113.441739,0.011459994
328,802zLI8fqGFUVbSojvZZsw,McDonald's,53.58696,-113.417788,0.0023685736
329,80R9AM3pc9fzbUgDD23xLg,Lazia Restaurant,53.5974127226,-113.5727025362,0.9282596
330,823OhurSJe7SKhFvd9u0uQ,Devaney's Irish Pub,53.522899699999996,-113.5184892,0.9658713
331,874VCgjtBOeea-FmFXuNQg,Cake Couture,53.5198642,-113.5803724,0.9882846
332,87OBY3LwL4HLnl4bbu7vxQ,Roman's Family Restaurant,53.5410486,-113.5941454,0.69463944
333,8AcqFNjZp3gzs66w_g0Aog,The Bedouins,53.600158,-113.5175282,0.9832145
334,8EUFMy8voKp1_XzqeOFs_g,ACME Meat Market,53.51263,-113.476381,0.01502269
335,8FlCZ9Ko_gNiDDFfccT9vA,Save-On-Foods,53.562419,-113.466186,0.7665703
336,8GCFe81qmoTEcq2BnO-HGg,Second Cup,53.5412237,-113.514464,0.7845506
337,8GV2FoK0nkVKC6xMoKNKHA,Second Cup,53.5404151,-113.4910089,0.986099
338,8HIecDYVKwaGAO_8IYuo8Q,Jasper Liquor Merchants,53.5405569,-113.5218655,0.019949527
339,8HR76l0U1GTNC3MtgMASnA,Teriyaki Corner Japanese Bistro,53.4384131702,-113.6178941965,0.0037016624
340,8MzlreHr5tUxXM_Maqm1eg,McDonald's,53.4244562312,-113.5142858837,0.009651001
341,8NN2J0auiaAMQRjvQ_wKnA,Uncle Glenns Eatery & Sports Pub,53.5095998,-113.5914202,0.30728364
342,8Q26tswK7ZVmRkNGHXCOMQ,Dairy Queen,53.518369345400004,-113.5193896294,0.063015416
343,8QoUxJFa1dc_x5bFBpkL0A,A&W,53.5981756,-113.4218711,0.03900151
344,8R0aCqVpTn4KZSspuUw4pQ,Hardware Grill,53.5424124096,-113.4852866473,0.95486504
345,8SrjnmeL1AiptpEq8DfFFg,The Cask & Barrel,53.5404633,-113.4990571,0.15613009
346,8WZh1nEW3BzsqGk_j73TFQ,Rise and Root,53.478511,-113.673031,0.565625
347,8d7pF3eIXZsEAZB7XkSY8g,Pablo,53.5412627527,-113.5000124364,0.98693633
348,8eYAokJewh-eBm1ya75nEg,Barb & Ernie's Restaurant,53.5087632,-113.4865673,0.9792013
349,8fModmzifhhKg8M0aykiow,Sir Winston's Fish & Chips,53.487748,-113.500277,0.73681056
350,8mElCveTpsBGuu9zOdLXbQ,Dream Tea House,53.5230582,-113.623717,0.58557034
351,8ohbOM0ulHhPuNAbtTMvbQ,The Wired Cup,53.5315681,-113.4673608,0.99023986
352,8otdLbqik8wxeKaL3kcJvg,Shumka Ukrainian Foods,53.5553008,-113.4958616,0.9528206
353,8p9TNDj2r-rf1pPmBSc5wQ,Boston Pizza,53.4534067385,-113.5146677196,0.4743573
354,8smXvcfkR4KMSSieVBgzRA,Matrix Salon,53.5915145,-113.4178485,0.976236
355,8vxsHokyDNdXNOywQalJfg,104St Grill,53.5428933,-113.4994334,0.98833597
356,8w-ysXqwRgQIJoqJpvxp2A,Machef,53.495311,-113.517876,0.98871875
357,8wjRidyw7pqepAf5MncA-g,Tokiwa Ramen,53.547523338,-113.5277542096,0.39868754
358,8wrxLNNgLIaiMPN5Xc7nug,Nyala East African,53.5553596,-113.4920063,0.753618
359,8xTB4N_kRvxaZLV_qIKZ_A,Rodeo Burgers,53.6223716,-113.4905534,0.9849916
360,8xUTHj6Yfgs1fY4JY5U2sw,Chili's Texas Grill,53.4375245908,-113.6033601764,0.99102026
361,8zKNW6Ehdg11EZFvY9dc-A,Brooklyn Tomato,53.4597544,-113.4938419,0.9914749
362,8zoliIWSHN2QrvURdoEJLg,Donair Way,53.5709895,-113.4987354,0.8671551
363,9-uRQkRkXdPQmnU1o8wc4Q,The Local Omnivore,53.5555875,-113.5288397,0.9811225
364,92Q3Dr5xRwspz15dF4XLUQ,Hollywood Pizza & Donair,53.53968,-113.59086,0.9908676
365,96zMUosnH4GqA0qPoEYQNg,Analog Brewing,53.4906191808,-113.4564548909,0.8063368
366,9ARtxpInAHsAMQpyMlckFw,V Sandwiches,53.541933,-113.492241,0.9796476
367,9J_DhVJbnGSpDVP6qS9V_Q,The Silk Road Spice Merchant,53.5182434,-113.5102823,0.9399053
368,9K14PjzzYMu4n8my-PM5Fg,Lucky 97 Supermarket,53.5524351,-113.488833,0.910442
369,9L7yi0YRdzbK1KCjBsalNw,Tim Hortons,53.522344926,-113.5252304348,0.09207166
370,9PCU1jKEaysLfaETpYEHxg,Blaze Pizza,53.617551,-113.397508,0.9660037
371,9PojpRU-OnTMqk4uMqgIXw,Chachi's,53.522884,-113.622204,0.7923751
372,9RnDHj65DdKvf06XLGbjBg,Quan's Cafe,53.5599496,-113.5671729,0.8586701
373,9SMe5vUw08vK1-KVIfwudw,The Happy Camel,53.5001569,-113.6282073,0.01979748
374,9TJzfMc4gEKSUxfnGcj6dw,Table Top Cafe,53.4943631,-113.4428015,0.77045447
375,9Udgv_7h8oj6NXq5hQeJow,Old Beverly Cafe In & Out,53.5705074,-113.4021041,0.98133117
376,9X3TVvOLQUjRgwMN0lxnSw,Mac's,53.5867162,-113.4067685,0.11360678
377,9Xq7AI1c0udMy6by_0h-0g,Castle Bake,53.6304551,-113.5113276,0.9899906
378,9Zn5_-NnGChZ6G-CUyBX8g,Cook County Saloon,53.5165338,-113.4950385,0.11299661
379,9bIeCWOU8trExw4D_zZtZw,The Pawn Shop,53.518173,-113.501597,0.09890077
380,9cuH3jszqXMhkb6cZPsIJQ,Prime Time Donair,53.4785689,-113.3709181,0.48873982
381,9e_oT4olPUsUDgqNsCGghQ,Fionn MacCool's Irish Pub,53.5432580614,-113.4960413487,0.991093
382,9fTh1-hoYmbonkfpk_2VyQ,Taco Del Mar,53.4553868,-113.5648358,0.002631604
383,9hIN1vyZLUGN2MTHRARSlw,Manning Pizza,53.6171913,-113.418069,0.69777846
384,9hQNxW2PrqLq5tVciT3OnQ,Bangkok Restaurant,53.561085,-113.520256,0.99206656
385,9jzwouxuxZOV8vZMgQ7NFg,Popbar,53.5246949,-113.6161053,0.99269164
386,9lRGG25YSg1-HNR7StNC1A,TSUJIRI Japanese Tea House,53.5427076135,-113.5081313858,0.8234914
387,9unJwFyCX15zPuZDIuKxtg,Dream Donair & Pizza,53.49902,-113.4863145,0.9915662
388,9uydglaTXJKG7ny2MrqANQ,Odd Company Brewing,53.5426749992,-113.5305956664,0.97105545
389,9wjPUaB9HdaKkh5jaz964g,The Lingnan,53.549507,-113.499488,0.983433
390,9z0XNWznR6KXQSMBt00AHA,Co Co Di,53.540929,-113.518766,0.9835601
391,A1IQx2gNtPFbmLAuLEaIuw,LovePizza,53.4339236675,-113.575978866,0.93242747
392,A1hHP1HZfebuI9-sdieZBQ,McDonalds,53.4682518974,-113.4869349003,0.109830394
393,A3FD_WGaUBASqbR8ID6ZUA,Subway,53.6273860745,-113.4160065651,0.015071222
394,A3I84OM2_eify-QyQRwKvQ,Funky Pickle Pizza,53.5995739,-113.54224,0.91516626
395,A46RjWUshqwLu4iXK--iUA,Booster Juice,53.5414077739,-113.5089197767,0.96776
396,A53r5VFXvxLM7GqiQUiTJA,Ikki Izakaya,53.5406267,-113.5279824,0.94791436
397,A6FDSdfwLPgl2T3ayKllqQ,Chili's Texas Grill,53.5399983,-113.6163226,0.958536
398,A76MlGB9LiIa40ZEj3xh4w,Hooters,53.5369078,-113.6273073,0.36752197
399,A8gVrDQNeNOFLep0icvpSA,Tasty Choice,53.4592113798,-113.4934383985,0.21808317
400,AIG64K57PvGFwYXLt2bMrA,Rice Paper Fine Vietnamese Restaurant,53.5399882,-113.6283658,0.7029943
401,AQMrqvDOctZXF0RjOTYkmA,Kallin Restaurant,53.5487903,-113.5086985,0.99055773
402,AR1ZK5MNYNgTzkAQPn3gqw,Tim Hortons,53.5003471549,-113.457359762,0.9804488
403,ASJH8IDBdX_f5yOX0XEfYA,Sam's Pizza and Donair,53.523834,-113.639551,0.9129097
404,ASlibY-y3YMIv2bQDA3r1Q,'Ono Poke Co,53.541996,-113.4995066,0.9083428
405,ATOXV08y7eN4z_YHK90pHA,Save-On-Foods,53.4658249451,-113.4940861,0.0861283
406,ATfQiVD0A_uEo10nAYZa4w,Royal Pizza,53.5574746,-113.4946218,0.9183018
407,AU1yyGT7dW5tZRTKHvna2A,Dockside Pub,53.5387641352,-113.5005067791,0.9877442
408,AVupQjOJWsQbbEYwCtNQDA,The Greenhouse,53.5413846,-113.4934165,0.9927816
409,AZ9rMTQYWTUPGyHs7BmUPQ,Chatime,53.540864862,-113.499712944,0.98031694
410,Aa0lDzrdkiiYGJfKjJxcww,Coliseum Pizza & Steak,53.5702532,-113.4649479,0.67148304
411,AcAMVPXz_VyV9VirqeDblg,Mill Creek Cafe,53.5182531,-113.4763452,0.96638054
412,Ad8t9T_WH9b7bPLxkni-8w,Snowy Village,53.5412899,-113.5114609,0.23610018
413,AerYzR6D7IPoONf12U0zEg,Brewsters Brewing Company & Restaurant,53.614606,-113.515972,0.11716887
414,AfdKrBdW6msUyOrf4pnD6g,Liquor Depot,53.541766,-113.5098389,0.9731202
415,AgN2wYfkqbHGvWN3CNdydA,Buster's Pizza & Donair,53.3969781497,-113.5297982796,0.059688088
416,Ai8MnqWUCTT03knlsrDSOQ,McDonald's,53.5155195,-113.4950977,0.0060080932
417,Al2GstQzXGAR6eZAA3VWyA,Press'd The Sandwich,53.4666564,-113.4926798328,0.954662
418,AoboRmPP2tFZctiav2VAdQ,McDonald's,53.5615698406,-113.4668087421,0.2470713
419,AsmGfIDbcdSQvxf_ZLJ0kw,Quiznos,53.5010293846,-113.6286161304,0.90533835
420,AuUSWIaRQaLVEDfxfu8EXQ,Buok Fresh Korean Kitchen,53.5385732,-113.5051512,0.0951775
421,AxpvYktl1iX-4qakULDT8Q,Harvey's & Swiss Chalet,53.5229159536,-113.6266155667,0.09014908
422,B-IVxVZ-R0kyeqzdpeUIWg,Wayback Burgers,53.5410019048,-113.4999091027,0.96365094
423,B1-r-wDq5v48Nx0HAo1zIQ,Teriyaki Corner,53.6303348935,-113.5402546888,0.12377509
424,B3JF06ctShiYJeg1FyJ5jA,Remedy Cafe,53.5228042,-113.5117214,0.6433361
425,B4Bjhga60TNg7UeN0dmwIA,Allegro Italian Kitchen,53.5392656,-113.5078476,0.10956002
426,B4n6mMZRjg0xiIfP3-GmYg,Fine Wines By Liquor Select,53.521988,-113.578556,0.97944766
427,B6ZII96eauJboG-6Tty7IQ,Dairy Queen,53.5396766,-113.5909619,0.022674864
428,BAqd23nqnEYJr0IXquIp5A,Simply Donairs,53.5221460642,-113.4190964807,0.45849702
429,BBEP5WboQM-42ceJTwh58w,80 Flavours Ice Cream,53.5187895,-113.5967969,0.380082
430,BBPTSB_KwbHvqncTwYLyhg,Noodle Xtreme,53.457105,-113.432132,0.98469996
431,BC-lnlxVEFFU49CUmikmAA,Second Cup,53.542896999999996,-113.4897586,0.06589714
432,BCg-PqSIZptuSXQaVy17MA,Safeway,53.5594816032,-113.5535639013,0.2456
433,BDIY1iOfqFU-SG_40m4oXA,Boulangerie Bonjour Bakery,53.5221294,-113.4862914,0.98602873
434,BEhVBmTnl1wo01Wl5Rzpbg,Brick & Whiskey Public House,53.517815,-113.466585,0.8149422
435,BGD95aQNLkNcWbmsUFh_Dg,Pho Vietnamese Noodle Soup,53.481803,-113.372224,0.96477646
436,BIVzuTOW-KlYIOhrM5CVkQ,Midnight Sun Restaurant,53.557535,-113.53552379999999,0.85362
437,BO-LWU4WNZHAzhhVoCCz4g,Fatburger,53.5458296,-113.520614,0.97956604
438,BORvYBcXG-VbwNBylwUInA,Cafe Blackbird,53.533929,-113.566981,0.2328954
439,BPCauBeb0Gxk_MP3TnJjhA,Towne Pizza,53.4454099032,-113.5773172975,0.86890846
440,BRivzUt6tnI9jpVeG3pJaA,Kung Fu Tea,53.4593168607,-113.4468485747,0.97205377
441,BSSuIk1eV8Pt1WcQnUkofQ,Café O'Play,53.4947346,-113.5784376,0.6988901
442,BTN95ziyTsLpMIoh2ing2w,London Local,53.430857,-113.470703,0.96488273
443,BUOPElsq2MP9WTgDbTUekw,Commodore Restaurant,53.5411571282,-113.5053293052,0.9783092
444,BXVCrKiaLq4216LRta03uQ,World's Finest Donair,53.5413084,-113.5310963,0.2796786
445,BXjFWb66Jmsp2Nj4lBOqig,Cobs Bread,53.619675,-113.489947,0.9520844
446,BYaUePbjkRXQ9DXKlIvZ4g,Home Style Donair & Subs,53.4250123,-113.4788525,0.6691048
447,BZewiqgakTEbKnjcYgkPWw,Meuwly's,53.5511756,-113.5361656,0.9885271
448,BaOVI6Goj_PRXxSzP0C8CQ,A&W,53.48739,-113.491217,0.9230621
449,BlMzYZBnlxL7rPn0XRQkDg,Elegant Court,53.6005157,-113.4245553,0.021782845
450,BlzJoDR0Nw-iDkVcl1jFDg,Sabzy,53.5182359,-113.4983519,0.9851485
451,BmPXV3ZJO5_9Cn0L7uBkSw,Swagat India Bar and Bistro,53.5701381,-113.4934236,0.991292
452,BoUnMqQc4-ye-DGGxsowlA,CoCo Fresh Tea and Juice,53.5422659,-113.5080497,0.91394806
453,BooG5Hd_BTxlAu1JWbXdOg,Cally's Teas,53.5178326,-113.493052,0.94871247
454,BsFxOJJUVJU0sQrt5Bh0KA,Atlas Steak + Fish,53.523739,-113.621573,0.97090054
455,BueOza2JDK5jNQRW7hHNxQ,Cacao 70,53.5224397,-113.6218712,0.98247874
456,ByoccBMd5mW1bp9Hh2JdHA,Zen Shabu-Shabu Sushi & Grill,53.5482683,-113.4939289,0.13098413
457,BzRGo0xHpUp1lxKFYdw1-A,Ernest's Dining Room,53.570371,-113.5029438,0.47139314
458,BzgvknLsMhDllllVxHwR6w,Tokyo Noodle Shop,53.5183389,-113.5074173,0.030231759
459,C-m2goUXTiEVrQBpXsiTLA,Dynasty Century Palace,53.5491597,-113.4886588,0.9920131
460,C2hsifEm52YbL-8NQ_8qKA,Daore,53.466927,-113.475571,0.38494068
461,C6TOKXcuVrXX-jYQ7fXmTg,Dairy Queen Grill & Chill,53.453594998,-113.5631693193,0.002546045
462,C6viAwGwbbzDazD5IBM2ZQ,Boston Pizza,53.62967,-113.5442643982,0.88606536
463,C9J691R-fF24t-zjbOgVaQ,Love Pho,53.4273865,-113.4831654,0.97875714
464,C9c4gWi6RHEuTgjKeSC3DA,Taco Del Mar,53.5404803,-113.6459236,0.9193717
465,CBqvnpCA-8SWAr1-iGF0kA,Cafe Rista,53.5438013,-113.5666839,0.98402804
466,CDImgve1BDJVaG1XZ_qfUQ,Corso 32,53.54076,-113.498693,0.37978044
467,CEBM9Ls8IHhYtbsxW9PC0w,Ohana Donuterie,53.515784,-113.495683,0.9814313
468,CGpwDytO5spD4y11BZy2LQ,Gong Cha,53.5439154,-113.4976226,0.98771524
469,CIqcb6gNJnE06Q8b87tbXA,Die Pie,53.5453652,-113.4863525,0.9326791
470,CLboXaxb9V6tnD69sYbJRw,7-Eleven,53.5407026823,-113.4990102053,0.98316085
471,CLm6JtHXt8ibDkHLnBxggQ,Tim Hortons,53.6156683824,-113.5419039211,0.031023344
472,CM87PKPRy7h9KIYmFRr9uw,Beijing Beijing,53.4723263212,-113.4951049456,0.58823174
473,CQ-RlZeg8n8hO4mMlduY_A,Swiss Chalet Rotisserie & Grill,53.4361642113,-113.606887031,0.010262147
474,CQPdtSO289VVyNkkTGzrsg,Edo Japan,53.5459928076,-113.5201410118,0.008250575
475,CRKG_uJhx-oJB9rLBhuEBw,Tiffin India’s Fresh Kitchen,53.435967,-113.603446,0.80922204
476,CRVxk_UcndgD2URaeTnHGQ,Golden Szechuan,53.5479316,-113.4939271,0.9862683
477,CSwFytXN_PhZ05-RcDS6Wg,Popeye's Supplements Edmonton South,53.492560939,-113.497400042,0.98231685
478,CVsLAzbSEfVgDSnSslwJqA,Menjiro Ramen,53.4595134212,-113.4936970845,0.92749906
479,CVt2-nlsxOz5NSdM35NSkA,Tofu House,53.4879934702,-113.4798344225,0.9920632
480,CYumMzYt_4yMV3WRMkLA6Q,The Sherlock Holmes Pub,53.5215198,-113.5208456,0.9884326
481,CaFXC42d5XKeu8anMZBsHA,Halong Bay Noodle House,53.6319339504,-113.5399418839,0.99241716
482,CglxS35-7j94tD5tWaPwsQ,Grindstone Theatre,53.5168303,-113.4895433,0.95036715
483,Cgt1HwatFE0sscdH6SlijA,Ellerslie Gift & Garden,53.4263451659,-113.4950146099,0.14490657
484,Ch9GzsRI1gLCIfg6drnd6w,Coriander Cuisine,53.5124416,-113.5207091,0.9893497
485,CloB3AMMobI4J4WbDhDgKw,Kerala Restaurant,53.4647639,-113.4716726,0.96036714
486,CmmmUb9s0k0OPb6wAGKBqA,O2's On Whyte,53.5187059314,-113.4975095574,0.05849663
487,Cr-uaPrfvG7tvqzLGAGErA,Kyoto Japanese Cuisine,53.5231333193,-113.5113531433,0.98995286
488,CsRL2V3oMoGIp924cAa1yw,Papa Murphy's Take 'N' Bake Pizza,53.6156684,-113.541834,0.94524187
489,Cw5YBkLpujQiTveu87ssjA,Mayday Dogs,53.5458659,-113.4990072,0.8962239
490,CxkFa1U3P3EwlhHeatQNtA,Pho Delight Noodle Shop,53.5182516,-113.5109953,0.33784342
491,CyGxCUdTRGUPKGOgzC6Zug,Hudsons Canada's Pub,53.5178491,-113.4951883,0.0065300846
492,CzhPYY5-OdPLcEC2BT8rkg,Khan Kebabs,53.4750684,-113.5045822,0.10296423
493,D0a9BFY-qmRmkY4-eVhReA,Island Grill Restaurants,53.5411846174,-113.5835767484,0.3438765
494,D27EbvHituEpaFli7itYUw,Best Bite,53.4404738724,-113.6186227079,0.8942312
495,D4_SY2a4YnoFhrwHeYVioA,Three Bananas Cafe,53.543644,-113.4895029,0.93861943
496,D6qD1DeZiWhOdeTX0wLY7A,Montreal Hot dogs Poutine & Fries,53.5460387,-113.5014372,0.99083453
497,DEC8bMzIE9azsDpUZutVrw,Marble Slab Creamery,53.5414632,-113.509837,0.86404693
498,DFgS33GTsJgzSPpCYE_TeA,Chocolate Exquisite,53.5462745,-113.5146018,0.4817566
499,DGTLnq84XruUQNSZ6n0uYA,The Sherlock Holmes Pub,53.5235562591,-113.6244679366,0.98300546
500,DI6eQxYSWVwQgvPCgwxAUw,Cacao 70 Eatery,53.5182388,-113.4987243,0.76053655
501,DKcFxSfjLvSXRB9rOKE8jw,KFC,53.4253966195,-113.4766196,0.9835085
502,DLaqN6CrhoQ7Uv9-qs_sUA,LOCAL Public Eatery,53.5412841695,-113.5152992606,0.9436087
503,DN96MGTvwd3AXpU9dgi2Pg,Frida Urban Taqueria,53.5468881,-113.5367091,0.97904044
504,DOMbfWVTrI-69tDUW-il0A,Rose Bowl Rouge Lounge,53.541194,-113.522869,0.9471592
505,DQ40RrKUpAra--v6C0Q_2A,Ch. Cafeteria,53.5423238538,-113.5762427375,0.9927167
506,DSkpda2eBvPbTcwT3m4cUQ,KFC,53.5210228,-113.5909891,0.0025672412
507,DZm40v_X2wZqG2rFAiBAog,MZ Lounge,53.5390543,-113.5044628,0.07306823
508,DeyMoNy7t6wSSvlGbuTY_w,Johnny B Sweet,53.5159633,-113.4213269,0.006036108
509,DfAc0hlFid5zaab2LKCWCw,Himalayan Village,53.4558049,-113.4297839,0.72220844
510,Dhnuyyjyc0uAE_yhDH0_5g,Safeway,53.48703733,-113.5132606298,0.87646556
511,Divmoe15d1OklbUt86dy9A,RIZ Asian Kitchen,53.5433741,-113.4961745,0.97115797
512,DlIuNdfz-lvruXIkqosJQw,Capital Pizza And Steakhouse,53.621078,-113.469108,0.59402
513,DmcFcYH--QL_S3p8aM47XA,Oil Lamp Unique Dining,53.545087,-113.486374,0.98838025
514,DmuFVh2o5-eYP0I9_BpVJQ,Wok Box,53.5999170616,-113.5353894469,0.014316252
515,Do61v9fjRDwhK_Zul1ll4g,Boston Pizza,53.5228469,-113.623842,0.81405985
516,DptW6vZmrd7ttS0RCaWx2w,Xwrecks Restaurant & Lounge,53.5309191,-113.4178366,0.0074278256
517,DrL3dsQ9bI3mhHUd3Q1qcQ,Lit Italian Wine Bar,53.5416717666,-113.4994769096,0.92173684
518,Ds7-VDtQHwYmrHVXEZGRUA,Mood Cafe,53.512423,-113.528442651,0.98601204
519,DtsCZpcAIAoBUEltDNG3og,Kind Ice Cream,53.512132,-113.476101,0.956616
520,DvDr7_f9D7GPxttfwx-Qxg,Zaika Indian Bistro & Bar,53.430490697,-113.4710454941,0.84795815
521,DySc74Wa_LuqJ3v5BMmTqw,Cora - Edmonton,53.6007618472,-113.5388134638,0.97536165
522,Dzb6tHPsm3CyVubJm3Cd3A,SPLASH POKE,53.4774869,-113.4971426,0.8932864
523,DzjOYSKnjmYYBwMUcIAKcw,Beercade,53.5183877,-113.5023587,0.9564413
